添加时间,厌氧罐进料流量,厌氧罐总沼气流量,厌氧罐2#沼气流量,热储罐蒸汽流量,均质池污泥浓度,水解罐温度,水解罐回水温度,厌氧罐1#温度1,厌氧罐1#温度2,厌氧罐1#温度3,厌氧罐1#回水温度,厌氧罐2#温度1,厌氧罐2#温度2,厌氧罐2#温度3,厌氧罐2#回水温度,热储罐温度1,热储罐温度2,热储罐温度3,热储罐出口温度,厌氧罐1#压力,厌氧罐2#压力,水解罐液位,厌氧罐1#液位,厌氧罐2#液位,热储罐液位,pH,厨余池液位,均质池液位,总功率,耗电量,预处理流量累积,,厌氧罐进料累积,,厌氧罐1#进料累积,,厌氧罐2#进料累积,厌氧罐1#沼气累计,厌氧罐1#日产气,厌氧罐总沼气累积,厌氧罐总日产气,厌氧罐2#沼气累积,厌氧罐2#日产气,热储罐蒸汽累积,厌氧罐1#搅拌机频率设定,厌氧罐1#搅拌机频率反馈,厌氧罐2#搅拌机频率设定,厌氧罐2#搅拌机频率反馈,厌氧罐1#搅拌机转速,厌氧罐1#搅拌机电流,厌氧罐1#搅拌机转矩,厌氧罐1#搅拌机功率,厌氧罐1#搅拌机输出电压,厌氧罐1#搅拌机变频器运行时间,厌氧罐2#搅拌机转速,厌氧罐2#搅拌机电流,厌氧罐2#搅拌机转矩,厌氧罐2#搅拌机功率,厌氧罐2#搅拌机输出电压,厌氧罐2#搅拌机变频器运行时间,未充满高度,除杂机电流,制浆机电流,精分机主机电流,1#池液位,1#池温度,1#池瞬时流量,1#池累计流量,4#池液位,4#池温度,4#池瞬时流量,4#池累计流量,2#池液位,2#池温度,清洗水罐液位,清洗水罐温度,分气缸压力,分气缸温度,多功能电力仪表累计值,接料油泵运行时间累计,分拣油泵运行时间累计,精分机运行时间累计,制浆机运行时间累计,除杂机运行时间累计,卧离主机运行频率,3#池液位,3#池温度,卧离储罐液位,卧离储罐温度,卧离主机运行电流,密封水罐液位,5#池液位,5#池温度,6#池液位,6#池温度,立离储罐温度,卧离运行时间累计,立离运行时间累计,原水流量,UF进水流量,UF1循环流量,NF系统流量,RO系统流量,原水袋前压力,UF2循环流量,UF袋前压力,UF2温度,UF1循环压力,NF袋前压力,NF袋后压力,NF循环1压力,NF主管压力,RO袋前压力,RO袋后压力,RO主管压力,气管压力,硝化池液位,事故池液位,UF清液箱液位,UF清洗箱液位,NF清洗箱液位,RO清洗箱液位,硝化罐PH,纳滤PH,硝化罐DO,硝化罐温度,UF1温度,NF温度,RO温度,UF2循环压力,NF产水箱液位,产水流量,渗滤液流量,调节池液位,物料PH,NF循环2压力,RO清液箱液位
10/5/18 7:59,0.06,0,291.09,0,0,33.19,22.43,37.01,37.01,37.23,20.43,37.65,37.9,37.55,20.62,30.23,30.26,30.42,20.75,1519.1,1001.16,6.56,14.46,14.32,7.93,3.41,0,1.81,18.81,49966.53,0,98.9300000000003,9280.55,93.8099999999995,9280.51,107.07,9272.36,224776.69,-6396.12000000005,503667.22,0,278890.53,6396.12000000005,0,50,50,50,50,1486,16.2,39.5,7.4,38,1171,1486,16.2,40.7,7.5,38,995,10,41.15,40.76,11.74,20.22,28.3,16.34,262144,21.52,39.61,0.02,131072,14.72,26.92,4.24,102.64,74.1,116.26,324343.31,196728,201069,209046,210659,227975,38.72,10.57,35.31,9.88,60.12,21.68,3.72,11.12,27.43,16.77,36.41,25.01,225931,35701,0,95.89,177.08,0.02,0,0.01,184.46,2.62,20.98,5.71,0,0,0.6,0.5,0.14,0.14,0.18,7.3,0.01,9.22,0.47,1.05,0.97,0.23,6.31,4.72,20,37.5,27.6,27.11,27.14,5.28,1.64,5.05,0,8.35,6.24,0.6,20
10/6/18 7:59,0.06,243.63,104.75,0,0,35.64,20.05,36.79,36.79,36.98,18.8,37.55,37.74,37.42,19.09,30.14,30.17,30.33,19.89,1299.19,1304.98,6.56,14.35,14.42,7.93,3.4,0,2.44,22.57,50430.2,0,145.23,9379.48,150.35,9374.32,124.789999999999,9379.43,226072.5,1295.81000000006,508844.94,5177.72000000003,282772.44,3881.90999999997,0,50,50,50,50,1485,15.7,37.5,7,37.6,1173,1486,15.8,38.4,7.2,37.8,997,0.52,33.7,51.22,11.72,18.66,25.3,15.35,262144,21.24,39.11,0.02,131072,10.61,26.62,0,35.81,173.75,129.76,325103.81,197012,201364,209416,211032,228649,38.39,7.82,32.91,1.36,60.82,21.97,5.13,13.25,26.13,8.46,47.62,24.11,226612,35701,0,95.98,181.42,0.01,0,0,188.95,2.61,19.53,5.74,0,0,0.6,0.5,0.14,0.14,0.17,7.05,2.29,9.21,0.49,1.05,0.97,0.23,5.31,4.72,8.18,38.92,29.37,25.67,25.95,5.2,1.68,4.96,3.85,4.75,6.23,0.6,20
10/7/18 7:59,0.06,274.31,100.12,0,0,41.31,20.2,36.85,36.85,37.08,18.36,37.58,37.77,37.46,18.55,30.1,30.1,30.3,18.84,1623.26,1611.69,6.31,14.4,14.36,7.93,3.41,0,2.13,21.05,50934.32,0,149.860000000001,9524.71,149.870000000001,9524.67,160.040000000001,9504.22,229849.44,3776.94,515321.53,6476.59000000003,285472.09,2699.65000000002,0,50,50,50,50,1486,15.9,38.3,7.2,38,1175,1486,15.9,39.2,7.4,38,1000,5.97,31.14,0,0,10.54,28.7,0,262144,20.69,38.11,0.02,131072,1.1,23.91,0,29.31,74.43,116.25,325767.19,197213,201570,209734,211352,229268,38.4,11.97,34.51,3.83,53.31,21.19,5.49,9.57,26.03,9.72,39.61,23.81,227217,35701,0,83.33,0.14,0.02,0,0.77,0,3.05,31.31,0.15,0,0,0.6,0.5,0.14,0.13,0.17,6.41,0.01,9.21,0.56,1.32,0.97,0.23,5.18,4.73,9.24,37.99,27.78,22.19,22.51,0.04,1.78,4.69,0,8.8,6.17,0.6,20
10/8/18 7:59,0.06,292.25,111.11,0,0,43.95,21.54,37.01,37.01,37.27,20.46,37.65,37.87,37.55,21.1,30.01,30.07,30.26,20.56,1750.58,1655.09,5.5,14.44,14.38,7.93,3.4,0,2.56,26.58,51476.73,0,102.550000000001,9674.57,98.4199999999983,9674.54,112.82,9664.26,234988.25,5138.81,523150.69,7829.15999999997,288162.44,2690.34999999998,0,50,50,50,50,1486,15.8,38.5,7.2,37.9,1178,1486,16.4,41.1,7.7,38,1002,2.33,30.98,2.09,0,16.05,29.7,0,262144,21.06,39.51,0.02,131072,14.82,25.51,0,26.81,85.97,124.44,326491.94,197469,201833,210071,211693,229835,38.59,9.58,34.01,9.26,59.52,21.37,5.46,14.18,26.53,11.3,30.21,24.11,227734,35701,0,4.49,1.3,0.01,0,0.95,0,2.71,20.75,1.73,0,0,0.6,0.5,0.14,0.14,0.17,5.01,0.25,9.2,0.54,1.05,0.97,0.23,4.58,4.77,5.83,37.12,34.35,24.86,24.91,0.06,1.73,5.87,0,9.05,6.19,0.6,20
10/9/18 8:00,0.06,281.83,121.53,0,0,34.72,23.55,36.98,36.98,37.17,20.75,37.62,37.81,37.49,20.68,29.98,30.01,30.17,20.87,1559.61,1545.14,6.45,14.53,14.5,7.93,3.38,0,2.58,21.66,52166.3,0,70.4099999999999,9777.12,66.3400000000001,9772.96,70.4099999999999,9777.08,237624.19,2635.94,528487.25,5336.56,290863.06,2700.62,0,50,50,50,50,1486,16.2,39.1,7.4,38,1180,1486,16.3,40.8,7.7,38,1005,5.18,35.2,35.72,11.23,5.07,36.5,17.98,262144,21.87,37.11,0.02,131072,9.78,25.71,0,26.51,70.74,115.44,327434.81,197944,202317,210656,212283,230640,38.61,14.25,34.61,7.96,54.82,20.94,5.37,14.24,26.43,7.29,44.51,24.11,228587,35701,0,91.64,182,0.02,0,0.89,0,2.76,20.54,5.78,0,0,0.6,0.5,0.14,0.14,0.17,5.3,0.45,9.3,0.53,1.15,0.97,0.23,4.81,4.77,5.39,37.67,27.34,23.61,23.73,0.06,1.71,32.26,3.74,9.27,6.18,0.6,20
10/10/18 7:59,0.06,288.77,130.79,0,0,32.94,19.92,36.79,36.82,37.01,18.61,37.46,37.65,37.33,17.66,29.91,29.91,30.1,19.19,1142.94,1116.9,7.12,14.45,14.47,7.93,3.37,0,2.9,21.23,52708.29,0,68.75,9847.53,72.8299999999999,9839.3,68.75,9847.49,240590,2965.81,534159.75,5672.5,293569.75,2706.69,0,50,50,50,50,1485,16.1,39.3,7.4,38,1183,1486,16.3,40.6,7.5,38,1007,4.76,30.57,0,0,12.5,27.7,0,262144,24.31,31.01,0.02,131072,1.87,24.81,0,25.11,118.98,131.25,328135.44,198036,202413,211013,212643,231356,38.78,12.43,34.21,7.5,61.02,20.92,5.66,16.44,25.33,0.9,31.91,23.11,229350,35701,0,0,0,0.02,0,0.41,0,0.72,18.2,0.15,0,0,0.6,0.5,0.14,0.14,0.17,7.37,2.34,9.41,0.59,0.37,0.97,0.23,4.77,4.78,4.24,34.03,24.19,23.47,23.5,0.06,1.79,4.43,0,9.39,6.17,0.6,20
10/11/18 7:59,0.06,248.84,125.58,0,0,43.22,17.25,36.63,36.63,36.85,15.49,37.3,37.55,37.23,14.86,29.79,29.82,29.98,16.42,1232.64,1299.19,8.55,14.48,14.47,7.93,3.36,0,2.26,22.21,53247.29,0,211.309999999999,9916.28,215.42,9912.13,201.02,9916.24,243207.25,2617.24999999994,539512.69,5352.93999999994,296305.44,2735.69,0,50,50,50,50,1486,15.7,37.6,7.1,38,1185,1486,16.6,42,7.9,38,1009,4.41,30.56,44.44,11.78,14.59,23.9,19.78,262144,21.34,26.9,0.03,131072,6.48,21.7,8.56,24.91,179.92,131.24,328802.06,198202,202596,211294,212928,232049,38.67,6.04,29,11.12,66.32,21.35,5.66,13.56,23.43,10.45,43.31,21.5,230058,35701,0,93.72,188.8,0.02,0.01,0,0,2.14,16.41,5.42,0,0,0.6,0.5,0.14,0.13,0.17,7.46,5.82,9.58,0.59,1.04,0.97,0.23,5.08,4.83,5.92,34.06,25.55,20.31,20.54,0.02,1.86,4.76,0,9.52,6.16,0.6,20
10/13/18 7:59,0.06,269.68,127.03,0,0,42.55,17.91,37.14,37.14,37.33,16.29,37.33,37.58,37.23,16.48,29.63,29.66,29.82,16.61,1704.28,1663.77,8.49,14.44,14.5,7.93,3.41,0,2.83,24.27,54147.46,0,73.8400000000001,10127.59,73.8400000000001,10127.55,73.8799999999992,10117.26,249018.66,5811.41000000003,550767,11254.3100000001,301748.34,5442.90000000002,0,50,50,50,50,1486,15.7,38,7.1,38,1190,1486,15.6,38.1,7.2,38,1014,0.93,30.95,40.08,13.18,14.67,30.1,12.72,262144,21.16,25.3,0.02,131072,0.97,22.2,8.88,22.51,131.94,130.25,330306.69,198663,203069,211960,213603,233639,38.2,8.61,29,11.36,52.01,23.1,5.73,14.03,23.22,11.61,47.01,20.2,231643,35701,0,100,186.63,0.04,0.01,0.89,0,2.46,17.82,5.55,0,0,0.6,0.5,0.14,0.14,0.18,7.34,7.23,9.87,0.46,1.05,0.97,0.23,6.79,4.85,20,35.33,31.11,21.67,21.76,0.03,1.8,0,0,9.84,6.17,0.6,20
10/14/18 7:59,0.06,281.25,127.89,0,0,42.84,19.63,37.33,37.3,37.55,18.23,37.33,37.55,37.17,18.84,29.59,29.59,29.75,18.55,1273.15,1391.78,8.83,14.38,14.44,6.95,3.4,0,2.65,22.97,54717.37,0,235.25,10201.43,235.25,10201.39,235.870000000001,10191.14,251954.69,2936.03000000003,556412.38,5645.38,304457.69,2709.34999999998,0,50,50,50,50,1486,15.9,38.3,7.2,38,1192,1486,16.2,40.6,7.6,38,1017,2.43,30.68,0,0,11.61,30.6,0,262144,20.18,26,0.02,131072,18.03,23.11,0,23.51,4.32,101.33,330932.06,198919,203332,212232,213879,234393,38.57,17.66,25.2,0.32,100.75,16.26,0,13.76,23.93,10.85,27.71,21.4,232449,35701,0,100,182.87,0.02,0,0.9,0,2.45,18.84,5.55,0,0,0.6,0.5,0.14,0.14,0.18,7.28,7.21,9.48,0.41,1.11,0.97,0.23,6.76,4.85,20,35.01,26.04,23.58,23.5,0.05,1.74,32.44,0,9.46,6.19,0.6,20
10/16/18 7:59,0.06,287.04,129.34,0,0,34.78,19.19,37.23,37.23,37.46,16.74,37.14,37.33,37.01,16.8,29.37,29.37,29.59,17.41,1710.07,1776.62,8.79,14.4,14.42,6.95,3.38,0,2.73,17.87,55751.01,0,131.93,10436.68,124.83,10436.64,141.559999999999,10427.01,259223.59,7268.89999999997,569362.62,12950.24,310139.03,5681.34000000003,0,50,50,50,50,1487,15.4,36.5,6.7,37.8,1197,1486,16.1,39.9,7.5,38,1021,5.65,35.79,40.65,11.87,14.89,22.1,19.24,262144,23,25.71,0.02,131072,2.29,22,9.83,23.41,138.41,126.24,332408.94,199446,203892,212911,214564,235832,38.62,14.96,33.7,10.17,58.31,21.33,1.32,8.71,23.22,2.06,53.51,23.7,234116,35701,0,100,171.44,0.01,0,0.89,0,2.62,17.3,5.5,0,0,0.6,0.5,0.14,0.13,0.17,7.28,7.03,9.26,0.5,1.05,0.97,0.23,7.01,4.84,20,34.03,27.23,19.85,20.11,0.01,1.75,32.09,0,9.23,6.17,0.6,20
10/17/18 7:59,0.06,299.19,129.92,0,0,33.16,19.66,37.14,37.11,37.33,16.1,37.01,37.23,36.92,15.94,29.28,29.31,29.47,16.42,1848.96,1811.34,8.29,14.41,14.48,6.94,3.37,0,2.95,23.69,56155.29,0,132.029999999999,10568.61,132,10561.47,132.030000000001,10568.57,264163,4939.41000000003,577280,7917.38,313117,2977.96999999997,0,50,50,50,50,1486,15.9,38.3,7.3,38,1199,1486,16.2,40.6,7.6,38,1024,5.47,27.59,46.09,11.91,10.46,21.49,19.45,262144,21.14,25.11,0.02,131072,14.14,21.5,9.36,22,85.91,119.14,333301.06,199740,204192,213266,214922,236513,38.39,12.25,26.7,9.61,49.11,21.95,1.73,9.31,22.52,9.89,44.4,20.5,235076,35701,0,82.15,169.85,0.02,0,0.89,0,3.17,17.39,5.26,0,0,0.6,0.5,0.14,0.13,0.18,7.29,7.13,9.39,0.57,1.19,0.97,0.23,6.81,4.88,20,34.14,23.21,19.01,19.27,0,1.78,5.45,0,9.37,6.16,0.6,20
10/18/18 7:59,0.06,344.91,132.81,0,0,37.81,19.41,36.98,37.01,37.23,16.26,36.92,37.11,36.79,16.74,29.18,29.21,29.37,16.48,1750.58,1631.94,8.34,14.39,14.44,6.94,3.4,0,2.81,20.29,56578.38,0,136.76,10700.64,135.74,10693.47,136.76,10700.6,270955.93,6792.92999999999,586942.12,9662.12,315986.19,2869.19,0,50,50,50,50,1486,15.7,38.2,7.2,38,1202,1486,15.9,39.3,7.4,38,1026,2.84,27.6,35.01,0,11.53,21.3,0,262144,21.54,24.8,0.02,131072,0.14,21.2,8.96,21.7,111.47,138.83,334027.19,199956,204419,213521,215180,237258,38.67,1.7,30.3,11.33,56.71,21.82,1.63,13.35,22.42,13.84,46.7,20.3,235880,35701,0,100,171.73,0.02,0,0.84,0,2.65,17.45,5.49,0,0,0.6,0.5,0.14,0.13,0.18,7.3,7.16,9.36,0.6,1.32,0.97,0.23,5.17,4.9,10.02,34.43,23.73,19.36,19.65,0,1.8,5.71,0,9.33,6.16,0.6,20
10/19/18 7:59,0.06,337.96,138.6,0,0,36.76,18.65,37.01,37.01,37.23,14.83,36.92,37.11,36.79,14.03,29.05,29.12,29.28,15.62,1608.8,1550.93,8.35,14.41,14.46,6.94,3.39,0,2.71,17.61,56988.2,0,137.550000000001,10837.4,141.580000000002,10829.21,137.549999999999,10837.36,277708.69,6752.76000000001,596782.38,9840.26000000001,319073.69,3087.5,0,50,50,50,50,1486,15.4,36.5,6.9,38,1204,1486,16,39.5,7.4,38,1029,2.6,27.55,0,0,7.49,20.09,0,262144,21.14,24.5,0.02,131072,17.48,21.5,4.31,20.8,73.41,136.12,334833.56,200310,204785,213908,215569,237954,38.28,13.73,30.5,8.59,47.7,22.02,1.44,13.63,21.72,5.4,49,19.7,236619,35701,0,89.32,171.73,0.02,0,0.04,0,3.01,15.71,5.32,0,0,0.6,0.5,0.14,0.13,0.18,7.31,7.36,9.27,0.63,1.31,0.97,0.23,5.1,4.89,8.84,34.95,22.48,18.11,19.07,0,1.83,5.84,0,9.27,6.15,0.6,20
10/20/18 7:59,0.06,326.97,134.84,0,0,35.8,20.36,37.08,37.08,37.27,16.8,36.85,37.08,36.76,16.77,29.02,29.02,29.18,16.55,2010.99,2089.12,8.58,14.4,14.47,6.94,3.4,0,2.48,19.57,57401.84,0,123.199999999999,10974.95,127.32,10970.79,114.030000000001,10974.91,284627.4,6918.71000000008,606688.06,9905.68000000005,322060.66,2986.96999999997,0,50,50,50,50,1487,15.6,36.7,6.9,38,1207,1486,16,39.7,7.5,38,1031,4.96,29.24,43.96,12.02,9.38,21.3,18.64,262144,23.38,25.9,0.02,131072,9.63,22.2,9.22,21.8,87.69,119.33,335719.44,200639,205118,214276,215940,238674,38.57,18.1,28.8,7.23,63.31,20.91,0,14.62,23.02,16.09,40,20.6,237436,35701,0,87.85,171.88,0.02,0,0.05,0,3.07,18.75,5.29,0,0,0.6,0.5,0.14,0.13,0.17,7.28,7.49,9.53,0.58,1.32,0.97,0.23,5.02,4.89,5.34,34.4,23.41,20.05,20.52,0,1.79,6.06,1.53,9.5,6.17,0.6,20
10/21/18 7:59,0.06,335.07,144.97,0,0,39.05,19.76,36.95,36.98,37.17,18.07,36.79,36.98,36.66,18.45,28.89,28.96,29.15,18.14,2022.57,1970.49,8.55,14.4,14.46,6.95,3.4,0,2.68,19.17,57826.69,0,137.809999999999,11098.15,133.67,11098.11,146.98,11088.94,291064.12,6436.71999999997,616114.06,9426,325049.94,2989.28000000003,0,50,50,50,50,1486,16.2,39.7,7.5,38,1209,1487,15.7,38.5,7.5,38,1033,4.53,27.73,42.18,13.07,9.37,31.2,15.71,262144,23.18,33.7,0.02,131072,9.44,22.51,4.56,22.21,121.89,135.54,336519.44,200954,205443,214633,216302,239434,38.55,13.32,32.2,8.12,61.61,20.78,0,12.81,23.62,7.1,32.21,20.8,238270,35701,0,83.22,170.57,0.02,0,0.77,0,3.16,21.24,5.26,0,0,0.6,0.5,0.14,0.13,0.17,7.29,7.29,10,0.51,1.05,0.97,0.23,6.72,4.91,20,34.23,26.56,22.16,22.19,0.02,1.72,4.57,0,9.99,6.19,0.6,20
10/22/18 7:59,0.06,358.22,147.57,0,0,43.85,18.93,37.08,37.08,37.3,17.44,36.79,36.98,36.66,17.28,28.83,28.86,29.02,18.01,1805.56,1825.81,8.27,14.43,14.46,6.95,3.41,0,2.55,19.35,58228.72,0,108.820000000002,11235.96,108.309999999999,11231.78,108.82,11235.92,298216.32,7152.19999999995,626426.38,10312.3199999999,328210.06,3160.12,0,50,50,50,50,1486,15.7,37.8,7.1,38,1211,1487,15.5,37.5,7.1,38,1036,3.82,32.45,47.84,12.4,10.55,28.7,16.97,262144,20.76,27.61,0.02,131072,18.36,22.71,9.48,22.2,58.13,113.62,337333.31,201356,205862,215062,216735,240064,38.63,4.56,27.2,4.63,46.61,20.3,0,15.23,23.62,7.42,42.7,20.9,239020,35701,0,93.75,171.3,0.01,0,0.02,0,2.89,18.03,5.36,0,0,0.6,0.5,0.14,0.13,0.18,7.26,7.31,9.81,0.47,1.04,0.97,0.23,5.14,4.92,8.23,34.72,24.51,21.93,22.02,0.03,1.67,5.38,0,10,6.18,0.6,20
10/23/18 7:59,0.06,460.07,197.05,0,0,45.03,18.07,37.39,37.39,37.58,17.05,36.92,37.11,36.79,17.12,28.74,28.74,28.96,17.12,2126.74,2129.63,8.88,14.44,14.49,6.95,3.4,0,2.71,18.77,58700.98,0,148.32,11344.78,152.969999999999,11340.09,138.17,11344.74,305540.31,7323.98999999993,637047.69,10621.3099999999,331507.38,3297.32000000001,0,50,50,50,50,1486,15.8,38.2,6.9,37.8,1214,1486,16.1,40.3,7.7,38,1038,2.35,34.43,38.42,11.99,13.3,28.79,18.31,262144,20.86,25.8,0.02,131072,13.95,22.7,2.52,22,77.39,117.23,338092.94,201592,206112,215447,217126,240793,38.45,5.56,30.5,7.3,54.41,20.87,0,6.48,23.02,5.84,48.2,20.6,239806,35701,9.72,0,230.76,0.04,0.01,1.13,0,0.83,30.61,4.25,0,0,0.6,0.5,0.14,0.13,0.18,7.34,7.77,9.67,0.51,1.02,0.97,0.23,5.05,4.96,7.33,34.92,39.18,21.56,21.56,0,1.72,0,0,10,6.17,0.6,20
10/24/18 7:59,0.06,246.53,154.51,0,0,37.42,21.35,37.55,37.55,37.74,15.97,36.95,37.14,36.82,15.85,28.64,28.67,28.83,16.48,1061.92,1131.37,8.82,14.33,14.38,6.95,3.41,0,2.28,18.99,59163.43,0,142.76,11493.1,138.16,11493.06,152.91,11482.91,312260.4,6720.09000000014,647022.06,9974.37000000011,334761.66,3254.27999999997,0,50,50,50,50,1486,15.8,37.5,7,38,1216,1486,16,39.5,7.7,38,1041,4.56,27.98,26.94,0,13.86,26.69,0,262144,27.32,25.3,0.02,131072,9.55,20.9,9.05,21.81,152.56,137.44,338836.81,201829,206357,215744,217427,241541,38.45,8.3,31.1,10.23,69.51,20.56,0,10.43,22.52,9.17,40.2,20.4,240610,35701,0,91.96,210.21,0.01,0,0.89,0,2.99,17.33,5.34,0,0,0.6,0.5,0.14,0.13,0.18,1.06,7.91,2.55,0.57,1.04,0.97,0.23,6.42,4.99,20,35.24,27.6,18.66,19.16,0,1.74,32.36,0,0.01,6.15,0.6,20
10/25/18 7:59,0.06,391.78,163.77,0,0,35.99,21.67,37.46,37.46,37.71,17.66,36.92,37.11,36.79,17.82,28.55,28.55,28.7,17.75,2100.7,2025.46,8.73,14.42,14.47,7,3.41,0,2.01,17.25,59601.57,0,91.2299999999996,11635.86,95.8400000000001,11631.22,85.0900000000001,11635.82,317081.44,4821.03999999986,655333.69,8311.62999999989,338252.25,3490.59000000003,0,50,50,50,50,1486,15.9,38,7.1,38,1218,1486,16.1,40.2,7.7,38,1043,3.1,32.8,33.04,11.37,9.82,32.39,17.76,262144,20.85,26.41,0.02,131072,12.11,22,4.29,22.2,104.64,121.33,339573.19,201954,206488,216091,217778,242259,38.2,7.11,34.51,9.64,60.81,21.07,0,13.63,23.42,12.05,31.7,21,241382,35701,0,0,0,0.09,0.04,0.89,0,0.03,18.49,0.03,0,0,0.6,0.5,0.14,0.13,0.18,0.04,8.44,9.8,0.58,1.05,0.97,0.23,6.85,5.1,20,35.79,27.63,20.83,21.01,0,1.72,0,0,9.77,6.17,0.6,20
10/26/18 7:59,0.06,0,163.48,0,0,34.59,22.21,37.3,37.3,37.49,19.16,36.79,36.98,36.66,18.07,28.48,28.48,28.67,19.28,28.93,396.41,8.79,14.24,14.4,7,3.42,0,2.42,19.93,59976.35,0,132.190000000001,11727.09,121.980000000001,11727.06,138.33,11720.91,318680.53,1599.09000000008,660165.81,4832.12000000011,341485.28,3233.03000000003,0,50,50,50,50,1486,15.8,37.9,6.9,38,1221,1486,15.8,38.7,7.3,38,1045,10,30.13,41.84,12.31,8.42,30.49,0,262144,24.46,27.51,12.52,131072,14.85,25.31,4.25,22.81,69.28,116.33,340448.31,202295,206833,216544,218235,243013,38.7,5.5,40.9,6.26,68.32,20.22,0,12.95,24.73,5.28,31.51,21.91,242220,35701,0,0,0,0.09,0.03,0.91,0,0.02,19.68,0.16,0,0,0.6,0.5,0.14,0.13,0.18,0.03,8.68,9.81,0.74,1.07,0.97,0.23,6.81,5.06,20,36.2,24.02,20.54,20.57,0,1.74,0,0,9.79,6.23,0.6,20
10/27/18 7:59,0.06,310.76,156.83,0,0,36.85,16.39,37.23,37.23,37.42,14.7,36.69,36.85,36.6,14.06,28.39,28.42,28.58,15.37,1811.34,1710.07,8.59,14.42,14.44,6.99,3.39,0,2.5,18.77,60427.96,0,414.75,11859.28,413.769999999999,11849.04,414.76,11859.24,322121.5,3440.96999999997,667260.38,7094.56999999995,345138.88,3653.59999999998,0,50,50,50,50,1486,15.9,37.9,7.2,37.9,1223,1486,15.8,38.3,7.1,38,1048,1.54,2.68,41.79,11.72,10.89,22.5,13.57,262144,21.12,30.3,0.02,131072,4.71,22.8,0.6,22.5,113.67,124.33,341660.31,202888,207436,217163,218862,243553,38.62,6.59,30.1,4.73,54.81,22.54,0,13.21,23.32,6.51,49,21.3,243416,35701,0,89.84,175.49,0.02,0.01,0.15,205.01,3.07,14.84,5.29,0,0,0.6,0.12,0.14,0.13,0.18,5.5,8.86,9.52,0.55,1.32,0.97,0.23,6.75,5.55,20,35.71,25.35,17.68,18.2,4.81,1.79,32.23,0,9.92,6.12,0.6,20
10/30/18 7:59,0.06,365.74,175.64,0,0,35.71,22.94,37.33,37.39,37.58,16.55,36.76,36.98,36.66,15.91,28.16,28.23,28.39,16.45,1559.61,1750.58,7.17,14.42,14.44,7,3.4,0,2.99,21.41,61644.34,0,137.859999999999,12274.03,137.76,12262.81,137.85,12274,339197.9,17076.4000000001,697524.06,30263.6800000001,358326.16,13187.28,0,50,50,50,50,1486,15.9,38.5,7.2,37.9,1230,1486,16.5,41.4,7.8,38,1055,6.41,31.97,37.77,12.96,10.44,22.39,16.34,262144,21.66,30.91,0.02,131072,14.29,21.71,0,98.02,73.94,116.75,344189.44,203842,208416,218391,220108,245542,38.62,11.24,27.6,6.14,51.31,20.47,1.36,16.43,23.12,6.27,26.2,21.7,246185,35701,0,96.3,165.37,0.02,0,0.85,197.92,2.76,22.86,5.39,0,0,0.6,0.18,0.14,0.13,0.18,6.26,8.15,9.04,0.45,1,0.97,0.23,5.03,5.57,5.53,35.79,25.67,21.99,22.31,4.87,1.62,31.97,0,9.91,6.18,0.6,20
10/31/18 7:59,0.06,321.18,166.38,0,0,38.22,19.98,37.27,37.3,37.49,17.41,36.69,36.92,36.6,16.96,28.16,28.19,28.32,17.53,1432.29,1568.29,7.9,14.35,14.42,7,3.4,0,2.07,19.35,62146.35,0,137.790000000001,12411.89,149.07,12400.57,121.469999999999,12411.85,345240.22,6042.31999999989,707963.75,10439.6899999999,362723.53,4397.37000000005,0,50,50,50,50,1486,15.9,38.1,7.2,38,1233,1486,16.4,41.2,7.7,38,1057,5.78,32.82,38.69,11.69,10.53,23,18.07,262144,30.82,36.49,0.02,131072,15.63,24.31,4.61,97.22,110.44,122.33,345056.06,204211,208803,218808,220529,246760,38.34,14.03,28,4.82,81.42,21.34,1.82,16.8,23.93,11.21,31.51,21.8,247401,35701,23.97,100,163.34,0.03,0,1.98,198.21,2.62,29.75,5.49,0,0,0.6,0.18,0.14,0.13,0.18,5.31,7.89,9.03,0.48,1.06,0.97,0.23,3.78,5.6,4.94,34.66,27.75,22.66,22.77,5.04,1.66,6.03,0,9.93,6.18,0.6,20
11/1/18 7:59,0.06,333.91,177.95,0,0,37.77,24.12,37.33,37.33,37.58,14.51,36.76,36.98,36.66,13.27,28.04,28.07,28.23,15.21,1808.45,1843.17,7.49,14.43,14.43,6.99,3.39,0,2.42,19.17,62578.98,0,142.58,12549.68,142.58,12549.64,142.550000000001,12533.32,350579.69,5339.47000000003,718278.38,10314.63,367698.69,4975.15999999997,0,50,50,50,50,1486,15.8,38.1,7.2,38,1235,1486,15.7,38.2,7.2,38,1060,4.18,27.65,36.05,10.66,11.1,21.99,14.33,262144,21.05,31,0.02,131072,6.44,21.1,2.16,100.21,122.01,123.53,345791.56,204514,209118,219137,220863,247592,38.76,12.76,26.3,4.33,56.2,21.05,2.26,7.62,22.52,1.68,27.5,20.6,248302,35701,0,100,162.76,0.03,0,0.87,198.35,2.53,20.23,5.57,0,0,0.6,0.16,0.14,0.13,0.17,5.95,7.76,9.04,0.53,1.06,0.97,0.23,4.04,5.62,4.66,34.14,24.91,20.72,20.89,5.1,1.7,5.82,0,9.91,6.17,0.6,20
